Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
two,	two,	two,	True
zer,	zero,	zero,	True
nin,	nine,	nine,	True
thr,	three,	three,	True
fven,	seven,	seven,	True
three,	three,	three,	True
six,	six,	six,	True
three,	three,	three,	True
sivn,	seven,	seven,	True
sivn,	seven,	seven,	True
two,	two,	zero,	False
fiv,	five,	five,	True
fiv,	five,	five,	True
seve,	seven,	seven,	True
five,	five,	five,	True
siven,	seven,	seven,	True
sixtiu,	six,	six,	True
three,	three,	three,	True
tihr,	three,	three,	True
five,	five,	five,	True
six,	six,	six,	True
six,	six,	six,	True
one,	one,	one,	True
ur,	four,	four,	True
ig,	nine,	two,	False
nine,	nine,	nine,	True
four,	four,	four,	True
ig,	nine,	nine,	True
six,	six,	six,	True
tixzero,	six,	zero,	False
three,	three,	three,	True
,	five,	two,	False
ze,	three,	zero,	False
two,	two,	two,	True
eixn,	six,	six,	True
threg,	three,	three,	True
zero,	zero,	zero,	True
thrhre,	three,	three,	True
nightn,	nine,	eight,	False
zero,	zero,	zero,	True
six,	six,	six,	True
sn,	seven,	seven,	True
one,	one,	one,	True
sio,	six,	six,	True
six,	six,	zero,	False
iv,	four,	five,	False
,	four,	eight,	False
tixzero,	six,	zero,	False
sixig,	six,	two,	False
eigh,	eight,	eight,	True
nin,	nine,	nine,	True
zero,	zero,	zero,	True
nine,	nine,	nine,	True
i,	nine,	eight,	False
four,	four,	four,	True
five,	five,	five,	True
four,	four,	four,	True
sevn,	seven,	seven,	True
sixfiv,	five,	six,	False
nin,	nine,	nine,	True
onun,	one,	one,	True
,	six,	eight,	False
four,	four,	four,	True
n,	nine,	nine,	True
three,	three,	three,	True
three,	three,	three,	True
the,	three,	three,	True
five,	five,	five,	True
four,	four,	four,	True
none,	one,	nine,	False
sivne,	five,	seven,	False
six,	six,	six,	True
thro,	three,	zero,	False
nine,	nine,	nine,	True
six,	six,	six,	True
one,	one,	one,	True
tihn,	nine,	six,	False
sig,	six,	eight,	False
the,	three,	three,	True
five,	five,	five,	True
three,	three,	three,	True
zero,	zero,	zero,	True
tn,	ten,	three,	False
five,	five,	five,	True
sivne,	five,	seven,	False
sixo,	six,	zero,	False
fonre,	four,	four,	True
nin,	nine,	nine,	True
n,	nine,	nine,	True
eir,	one,	three,	False
two,	two,	two,	True
one,	one,	one,	True
four,	four,	four,	True
five,	five,	five,	True
five,	five,	five,	True
eig,	eight,	eight,	True
five,	five,	five,	True
wo,	two,	two,	True
three,	three,	three,	True
ighg,	eight,	eight,	True
ine,	nine,	nine,	True
six,	six,	six,	True
two,	two,	two,	True
nin,	nine,	nine,	True
four,	four,	four,	True
two,	two,	two,	True
nin,	nine,	nine,	True
siv,	five,	seven,	False
on,	one,	one,	True
five,	five,	five,	True
sixf,	six,	six,	True
six,	six,	six,	True
four,	four,	four,	True
ihve,	five,	five,	True
nin,	nine,	nine,	True
siv,	five,	seven,	False
,	one,	one,	True
on,	one,	one,	True
eix,	six,	eight,	False
three,	three,	three,	True
,	seven,	zero,	False
six,	six,	six,	True
two,	two,	two,	True
fo,	four,	four,	True
eiv,	five,	seven,	False
ne,	nine,	nine,	True
fiv,	five,	four,	False
ein,	one,	eight,	False
th,	three,	three,	True
er,	four,	zero,	False
zero,	zero,	zero,	True
six,	six,	six,	True
t,	two,	eight,	False
in,	one,	seven,	False
ero,	zero,	zero,	True
two,	two,	three,	False
one,	one,	one,	True
eigh,	eight,	eight,	True
te,	three,	three,	True
two,	two,	three,	False
ix,	six,	six,	True
fiv,	five,	seven,	False
te,	three,	three,	True
sev,	seven,	seven,	True
en,	one,	seven,	False
six,	six,	six,	True
one,	one,	one,	True
ige,	nine,	eight,	False
,	three,	seven,	False
two,	two,	two,	True
five,	five,	five,	True
ig,	nine,	eight,	False
three,	three,	three,	True
even,	seven,	seven,	True
igh,	nine,	eight,	False
sev,	seven,	seven,	True
zer,	zero,	zero,	True
igh,	nine,	eight,	False
tw,	two,	two,	True
zero,	zero,	zero,	True
twoig,	two,	two,	True
siro,	zero,	zero,	True
t,	two,	three,	False
w,	two,	two,	True
trg,	three,	zero,	False
one,	one,	one,	True
two,	two,	two,	True
o,	zero,	zero,	True
,	six,	one,	False
tvn,	seven,	three,	False
two,	two,	two,	True
tw,	two,	two,	True
threin,	three,	three,	True
to,	two,	two,	True
fiv,	five,	five,	True
thr,	three,	three,	True
two,	two,	two,	True
on,	one,	one,	True
four,	four,	four,	True
four,	four,	four,	True
two,	two,	two,	True
f,	four,	five,	False
five,	five,	five,	True
nre,	three,	four,	False
four,	four,	four,	True
o,	four,	one,	False
six,	six,	six,	True
nin,	nine,	nine,	True
one,	one,	one,	True
on,	one,	one,	True
ix,	six,	eight,	False
siv,	five,	seven,	False
o,	four,	zero,	False
on,	one,	one,	True
eigh,	eight,	eight,	True
threg,	three,	three,	True
,	one,	seven,	False
e,	three,	zero,	False
five,	five,	five,	True
six,	six,	six,	True
for,	four,	four,	True
eight,	eight,	eight,	True
five,	five,	five,	True
two,	two,	two,	True
ne,	nine,	one,	False
e,	three,	five,	False
e,	three,	three,	True
eigh,	eight,	eight,	True
,	seven,	zero,	False
four,	four,	four,	True
t,	two,	three,	False
fo,	four,	four,	True
fou,	four,	four,	True
five,	five,	five,	True
two,	two,	zero,	False
sev,	seven,	seven,	True
to,	two,	four,	False
twoe,	two,	three,	False
six,	six,	six,	True
fou,	four,	four,	True
fv,	five,	four,	False
shrxo,	three,	zero,	False
foun,	four,	four,	True
nin,	nine,	nine,	True
twr,	two,	zero,	False
efou,	four,	four,	True
nin,	nine,	nine,	True
sev,	seven,	seven,	True
four,	four,	four,	True
twx,	two,	two,	True
tw,	two,	zero,	False
two,	two,	two,	True
twox,	two,	two,	True
three,	three,	three,	True
nine,	nine,	nine,	True
two,	two,	two,	True
e,	three,	one,	False
five,	five,	five,	True
one,	one,	one,	True
one,	one,	one,	True
sev,	seven,	seven,	True
sevxs,	seven,	six,	False
sevf,	seven,	seven,	True
five,	five,	five,	True
tohre,	three,	three,	True
feoh,	five,	eight,	False
twohre,	three,	three,	True
six,	six,	six,	True
zero,	zero,	zero,	True
fve,	five,	five,	True
one,	one,	one,	True
nin,	nine,	nine,	True
two,	two,	seven,	False
nine,	nine,	nine,	True
one,	one,	one,	True
onue,	one,	one,	True
ov,	five,	five,	True
toe,	two,	three,	False
e,	three,	zero,	False
rer,	three,	zero,	False
nine,	nine,	nine,	True
eh,	two,	eight,	False
sefe,	five,	seven,	False
nine,	nine,	nine,	True
eighw,	eight,	eight,	True
four,	four,	four,	True
two,	two,	two,	True
on,	one,	one,	True
foue,	four,	four,	True
one,	one,	one,	True
zero,	zero,	zero,	True
serx,	six,	zero,	False
two,	two,	three,	False
ei,	five,	two,	False
one,	one,	one,	True
six,	six,	seven,	False
eoig,	eight,	eight,	True
two,	two,	two,	True
six,	six,	six,	True
ero,	zero,	zero,	True
five,	five,	five,	True
tv,	five,	seven,	False
ro,	zero,	zero,	True
seve,	seven,	seven,	True
swx,	six,	three,	False
sev,	seven,	seven,	True
one,	one,	one,	True
fsve,	five,	seven,	False
sev,	seven,	seven,	True
tn,	ten,	nine,	False
i,	one,	nine,	False
fiv,	five,	five,	True
fove,	five,	four,	False
five,	five,	five,	True
five,	five,	five,	True
five,	five,	five,	True
zero,	zero,	zero,	True
sev,	seven,	seven,	True
two,	two,	two,	True
twx,	two,	zero,	False
tohr,	four,	three,	False
eigoh,	eight,	eight,	True
tw,	two,	two,	True
s,	six,	six,	True
two,	two,	two,	True
sie,	six,	zero,	False
th,	two,	eight,	False
six,	six,	six,	True
fiv,	five,	five,	True
swe,	three,	two,	False
sero,	zero,	zero,	True
sev,	seven,	seven,	True
nine,	nine,	nine,	True
fev,	five,	four,	False
six,	six,	six,	True
fore,	four,	four,	True
nine,	nine,	nine,	True
two,	two,	two,	True
sev,	seven,	seven,	True
two,	two,	seven,	False
one,	one,	one,	True
five,	five,	five,	True
three,	three,	three,	True
fo,	four,	four,	True
nineg,	nine,	nine,	True
two,	two,	two,	True
tw,	two,	two,	True
e,	three,	six,	False
nine,	nine,	nine,	True
two,	two,	two,	True
swx,	six,	six,	True
fth,	five,	three,	False
sev,	seven,	seven,	True
eigh,	eight,	eight,	True
ie,	nine,	nine,	True
,	seven,	zero,	False
ev,	five,	zero,	False
eigt,	eight,	eight,	True
wnin,	nine,	nine,	True
zero,	zero,	zero,	True
twx,	two,	two,	True
threg,	three,	three,	True
five,	five,	five,	True
to,	two,	four,	False
five,	five,	five,	True
n,	nine,	nine,	True
eiht,	eight,	eight,	True
three,	three,	three,	True
eigiht,	eight,	eight,	True
fivg,	five,	five,	True
eg,	eight,	eight,	True
five,	five,	five,	True
nine,	nine,	nine,	True
g,	nine,	eight,	False
ig,	five,	eight,	False
six,	six,	six,	True
fo,	four,	four,	True
eigh,	eight,	eight,	True
zeo,	zero,	zero,	True
,	nine,	four,	False
ne,	nine,	nine,	True
woe,	two,	two,	True
six,	six,	six,	True
oe,	one,	one,	True
f,	five,	four,	False
sive,	five,	six,	False
or,	four,	four,	True
nf,	nine,	one,	False
fiv,	five,	five,	True
tho,	two,	two,	True
six,	six,	six,	True
egh,	eight,	eight,	True
five,	five,	five,	True
sixf,	six,	six,	True
three,	three,	three,	True
to,	two,	two,	True
nine,	nine,	nine,	True
e,	three,	four,	False
oneg,	one,	one,	True
tsix,	six,	zero,	False
inf,	five,	one,	False
two,	two,	two,	True
five,	five,	five,	True
sxs,	six,	six,	True
eigo,	three,	eight,	False
f,	four,	four,	True
five,	five,	five,	True
fourn,	four,	four,	True
seven,	seven,	seven,	True
three,	three,	three,	True
twon,	two,	two,	True
r,	four,	four,	True
eigh,	eight,	eight,	True
fiv,	five,	seven,	False
sivn,	seven,	seven,	True
eigh,	eight,	eight,	True
eigh,	eight,	eight,	True
siv,	five,	six,	False
tre,	three,	three,	True
zeron,	zero,	zero,	True
fon,	one,	four,	False
siveng,	seven,	seven,	True
five,	five,	five,	True
thren,	three,	three,	True
in,	five,	nine,	False
sevn,	seven,	seven,	True
eig,	eight,	eight,	True
ztwo,	two,	two,	True
three,	three,	three,	True
six,	six,	six,	True
twron,	two,	zero,	False
twon,	two,	two,	True
on,	one,	one,	True
zot,	three,	four,	False
zron,	three,	zero,	False
nine,	nine,	nine,	True
two,	two,	two,	True
on,	one,	one,	True
five,	five,	five,	True
onen,	one,	one,	True
ztwo,	two,	zero,	False
six,	six,	six,	True
enin,	nine,	nine,	True
one,	one,	one,	True
sixf,	six,	six,	True
toe,	two,	three,	False
four,	four,	four,	True
thr,	three,	three,	True
fiven,	five,	five,	True
twoe,	two,	two,	True
five,	five,	five,	True
one,	one,	one,	True
fvthri,	five,	three,	False
nine,	nine,	nine,	True
eige,	eight,	eight,	True
nin,	nine,	nine,	True
eit,	eight,	three,	False
three,	three,	three,	True
ne,	nine,	one,	False
five,	five,	five,	True
,	three,	seven,	False
nineiu,	nine,	nine,	True
eighn,	eight,	eight,	True
zere,	zero,	zero,	True
sixe,	six,	six,	True
two,	two,	two,	True
five,	five,	five,	True
zhre,	three,	zero,	False
sevene,	seven,	seven,	True
six,	six,	two,	False
si,	six,	six,	True
ie,	three,	one,	False
fiv,	five,	five,	True
,	three,	one,	False
foue,	four,	four,	True
fo,	four,	four,	True
fiv,	five,	five,	True
one,	one,	one,	True
twog,	two,	two,	True
tohr,	four,	three,	False
six,	six,	six,	True
,	two,	three,	False
five,	five,	five,	True
fourn,	four,	four,	True
fiv,	five,	five,	True
eignht,	eight,	eight,	True
fin,	five,	five,	True
gtwo,	two,	two,	True
eighte,	nine,	eight,	False
t,	two,	two,	True
fivetig,	five,	five,	True
on,	one,	one,	True
sine,	nine,	seven,	False
twoe,	two,	two,	True
siv,	five,	seven,	False
fourf,	four,	four,	True
fiv,	five,	five,	True
r,	four,	zero,	False
svnin,	seven,	seven,	True
forn,	four,	four,	True
our,	four,	four,	True
thr,	three,	three,	True
zro,	zero,	zero,	True
nine,	nine,	nine,	True
nin,	nine,	nine,	True
six,	six,	six,	True
sevrf,	seven,	seven,	True
thr,	three,	three,	True
two,	two,	two,	True
twog,	two,	two,	True
six,	six,	six,	True
sixs,	six,	six,	True
thr,	three,	three,	True
zhr,	three,	zero,	False
tohreig,	three,	three,	True
eigh,	eight,	eight,	True
eign,	nine,	eight,	False
fio,	five,	two,	False
two,	two,	two,	True
nin,	nine,	nine,	True
six,	six,	six,	True
one,	one,	one,	True
twoe,	two,	two,	True
on,	one,	one,	True
two,	two,	two,	True
ztgof,	zero,	four,	False
twoin,	two,	two,	True
four,	four,	four,	True
on,	one,	one,	True
ounre,	one,	one,	True
zerx,	zero,	zero,	True
five,	five,	five,	True
zer,	zero,	zero,	True
three,	three,	three,	True
fo,	four,	four,	True
nin,	nine,	nine,	True
nine,	nine,	nine,	True
on,	one,	one,	True
five,	five,	five,	True
sev,	seven,	six,	False
zero,	zero,	zero,	True
on,	one,	one,	True
seven,	seven,	seven,	True
six,	six,	six,	True
zeroe,	zero,	zero,	True
fiveig,	five,	five,	True
fone,	one,	one,	True
one,	one,	one,	True
eigh,	eight,	eight,	True
six,	six,	six,	True
four,	four,	four,	True
sivnin,	seven,	seven,	True
four,	four,	four,	True
eig,	eight,	eight,	True
zero,	zero,	zero,	True
hre,	three,	three,	True
sivig,	six,	seven,	False
nin,	nine,	nine,	True
four,	four,	four,	True
fourn,	four,	four,	True
nine,	nine,	nine,	True
one,	one,	one,	True
fivef,	five,	five,	True
nine,	nine,	nine,	True
zn,	seven,	zero,	False
twe,	two,	two,	True
eigh,	eight,	eight,	True
eig,	eight,	eight,	True
e,	three,	five,	False
tixin,	six,	eight,	False
zexo,	zero,	zero,	True
sixe,	six,	six,	True
eight,	eight,	eight,	True
six,	six,	six,	True
seve,	seven,	seven,	True
fivnei,	five,	seven,	False
six,	six,	six,	True
one,	one,	one,	True
three,	three,	three,	True
sixe,	six,	six,	True
nv,	seven,	five,	False
nine,	nine,	nine,	True
sixe,	six,	six,	True
twoe,	two,	two,	True
sev,	seven,	seven,	True
one,	one,	one,	True
eigt,	eight,	eight,	True
nine,	nine,	nine,	True
zhoe,	zero,	zero,	True
zthr,	three,	zero,	False
one,	one,	one,	True
foue,	four,	four,	True
etwo,	two,	two,	True
zeo,	zero,	zero,	True
eighe,	eight,	eight,	True
zere,	zero,	zero,	True
four,	four,	four,	True
sev,	seven,	seven,	True
neg,	three,	one,	False
zero,	zero,	zero,	True
seixs,	six,	six,	True
etwoe,	two,	two,	True
svevng,	seven,	seven,	True
ztwo,	two,	zero,	False
two,	two,	two,	True
g,	three,	two,	False
two,	two,	two,	True
tohre,	three,	three,	True
three,	three,	three,	True
fotwo,	four,	seven,	False
zer,	zero,	zero,	True
one,	one,	one,	True
two,	two,	two,	True
seve,	seven,	seven,	True
two,	two,	two,	True
onig,	nine,	one,	False
three,	three,	three,	True
sev,	seven,	six,	False
five,	five,	five,	True
sev,	seven,	seven,	True
five,	five,	five,	True
five,	five,	five,	True
seine,	nine,	seven,	False
foure,	four,	four,	True
two,	two,	two,	True
fo,	four,	four,	True
three,	three,	three,	True
nre,	three,	three,	True
sve,	five,	seven,	False
two,	two,	two,	True
foe,	four,	four,	True
foive,	five,	five,	True
th,	three,	three,	True
zeroe,	zero,	zero,	True
seve,	seven,	seven,	True
nine,	nine,	nine,	True
four,	four,	four,	True
fove,	five,	five,	True
to,	two,	three,	False
foe,	four,	four,	True
nin,	nine,	zero,	False
sixeg,	six,	six,	True
three,	three,	three,	True
four,	four,	four,	True
ne,	nine,	nine,	True
stxf,	six,	six,	True
six,	six,	six,	True
foure,	four,	four,	True
four,	four,	four,	True
eight,	eight,	eight,	True
eix,	six,	zero,	False
nine,	nine,	nine,	True
eios,	six,	eight,	False
fiv,	five,	five,	True
zere,	zero,	zero,	True
ont,	one,	one,	True
on,	one,	one,	True
sixe,	six,	six,	True
eighte,	eight,	eight,	True
toe,	two,	three,	False
five,	five,	five,	True
e,	three,	zero,	False
four,	four,	four,	True
thve,	five,	three,	False
five,	five,	five,	True
eight,	eight,	eight,	True
nine,	nine,	nine,	True
tw,	two,	two,	True
zeo,	zero,	zero,	True
sixe,	six,	six,	True
sixe,	six,	six,	True
six,	six,	six,	True
one,	one,	one,	True
o,	four,	one,	False
one,	one,	one,	True
four,	four,	four,	True
two,	two,	two,	True
iwo,	two,	three,	False
ouen,	one,	one,	True
fivef,	five,	five,	True
nive,	five,	five,	True
eghr,	eight,	eight,	True
te,	three,	three,	True
two,	two,	two,	True
sisiv,	five,	six,	False
two,	two,	two,	True
five,	five,	five,	True
fov,	five,	five,	True
zerog,	zero,	zero,	True
ine,	nine,	five,	False
sev,	seven,	seven,	True
sive,	five,	seven,	False
sex,	six,	six,	True
fwo,	two,	three,	False
,	five,	eight,	False
five,	five,	five,	True
th,	three,	zero,	False
ou,	four,	four,	True
o,	zero,	zero,	True
tw,	two,	two,	True
eight,	eight,	eight,	True
two,	two,	two,	True
sx,	six,	six,	True
two,	two,	two,	True
one,	one,	one,	True
zer,	zero,	zero,	True
two,	two,	two,	True
the,	three,	three,	True
four,	four,	four,	True
ev,	five,	seven,	False
oe,	zero,	one,	False
twoe,	two,	two,	True
sixe,	six,	six,	True
four,	four,	four,	True
n,	nine,	nine,	True
eigh,	eight,	eight,	True
sevene,	seven,	seven,	True
nine,	nine,	nine,	True
two,	two,	two,	True
theh,	three,	three,	True
one,	one,	one,	True
twoi,	two,	three,	False
n,	nine,	nine,	True
sixe,	six,	two,	False
sio,	zero,	seven,	False
nine,	nine,	nine,	True
six,	six,	six,	True
ero,	zero,	zero,	True
eiez,	five,	three,	False
on,	one,	one,	True
eixt,	eight,	eight,	True
er,	four,	zero,	False
ne,	nine,	one,	False
nine,	nine,	nine,	True
sev,	seven,	seven,	True
foe,	four,	four,	True
nine,	nine,	nine,	True
trhe,	three,	three,	True
,	seven,	nine,	False
one,	one,	one,	True
fiv,	five,	four,	False
to,	two,	two,	True
eight,	eight,	eight,	True
eighe,	eight,	eight,	True
nini,	nine,	nine,	True
six,	six,	six,	True
thr,	three,	three,	True
five,	five,	five,	True
sev,	seven,	seven,	True
onef,	one,	one,	True
fou,	four,	four,	True
oive,	five,	five,	True
sev,	seven,	seven,	True
eive,	five,	seven,	False
fove,	five,	five,	True
nine,	nine,	nine,	True
seixin,	six,	six,	True
thw,	two,	three,	False
nine,	nine,	nine,	True
eig,	eight,	eight,	True
zro,	zero,	zero,	True
one,	one,	one,	True
eigh,	eight,	eight,	True
twe,	two,	two,	True
nine,	nine,	nine,	True
fiv,	five,	five,	True
tero,	three,	zero,	False
,	seven,	two,	False
two,	two,	two,	True
seiven,	seven,	seven,	True
sev,	seven,	seven,	True
zer,	zero,	zero,	True
nine,	nine,	nine,	True
fvne,	five,	five,	True
ze,	three,	zero,	False
one,	one,	one,	True
foe,	four,	five,	False
ne,	nine,	one,	False
five,	five,	five,	True
,	nine,	four,	False
three,	three,	three,	True
two,	two,	two,	True
nine,	nine,	nine,	True
nine,	nine,	nine,	True
foure,	four,	four,	True
nine,	nine,	nine,	True
eigh,	eight,	eight,	True
onef,	one,	one,	True
five,	five,	five,	True
fore,	four,	four,	True
five,	five,	five,	True
eighs,	eight,	eight,	True
four,	four,	four,	True
tnin,	nine,	nine,	True
eigh,	eight,	eight,	True
honue,	one,	one,	True
nine,	nine,	nine,	True
nine,	nine,	nine,	True
fo,	four,	four,	True
foure,	four,	four,	True
sexsiv,	six,	six,	True
five,	five,	five,	True
ive,	five,	five,	True
sev,	seven,	seven,	True
sevne,	seven,	seven,	True
two,	two,	two,	True
nin,	nine,	nine,	True
six,	six,	six,	True
on,	one,	one,	True
oe,	one,	one,	True
treg,	three,	three,	True
zero,	zero,	zero,	True
tre,	three,	three,	True
one,	one,	one,	True
swone,	one,	seven,	False
one,	one,	one,	True
ive,	five,	five,	True
four,	four,	four,	True
er,	three,	zero,	False
nin,	nine,	nine,	True
o,	four,	four,	True
twoe,	two,	two,	True
wo,	two,	two,	True
eo,	zero,	zero,	True
esixtw,	six,	six,	True
nin,	nine,	nine,	True
nfivr,	five,	four,	False
on,	one,	one,	True
twoig,	two,	two,	True
seveine,	seven,	seven,	True
three,	three,	three,	True
zeroe,	zero,	zero,	True
then,	three,	three,	True
eigthe,	eight,	eight,	True
six,	six,	six,	True
sivs,	five,	six,	False
nine,	nine,	nine,	True
five,	five,	five,	True
ev,	five,	five,	True
egh,	eight,	eight,	True
on,	one,	one,	True
th,	three,	three,	True
five,	five,	five,	True
two,	two,	two,	True
or,	four,	four,	True
sior,	four,	seven,	False
two,	two,	two,	True
six,	six,	six,	True
three,	three,	three,	True
nine,	nine,	nine,	True
six,	six,	seven,	False
five,	five,	five,	True
nine,	nine,	nine,	True
one,	one,	one,	True
one,	one,	one,	True
fiour,	four,	four,	True
er,	three,	zero,	False
thew,	two,	three,	False
one,	one,	one,	True
four,	four,	four,	True
fiue,	five,	four,	False
wsoe,	two,	zero,	False
six,	six,	six,	True
sevev,	seven,	seven,	True
tivhre,	three,	three,	True
four,	four,	four,	True
zeri,	zero,	zero,	True
twfoure,	four,	four,	True
fiv,	five,	three,	False
sivhre,	five,	three,	False
two,	two,	two,	True
six,	six,	six,	True
on,	one,	one,	True
nive,	five,	nine,	False
sive,	five,	seven,	False
two,	two,	two,	True
tix,	six,	six,	True
ser,	three,	zero,	False
sir,	four,	zero,	False
five,	five,	five,	True
six,	six,	six,	True
siro,	zero,	zero,	True
six,	six,	six,	True
oe,	one,	one,	True
three,	three,	three,	True
ie,	nine,	five,	False
zero,	zero,	zero,	True
one,	one,	one,	True
on,	one,	one,	True
two,	two,	two,	True
szer,	three,	zero,	False
neighn,	nine,	eight,	False
four,	four,	four,	True
siveini,	seven,	seven,	True
nine,	nine,	nine,	True
threni,	three,	three,	True
fo,	four,	four,	True
fivr,	five,	four,	False
six,	six,	seven,	False
tiore,	three,	three,	True
sevn,	seven,	seven,	True
sif,	five,	six,	False
ig,	eight,	zero,	False
nine,	nine,	nine,	True
seiv,	five,	seven,	False
eigh,	eight,	eight,	True
nine,	nine,	nine,	True
sevn,	seven,	seven,	True
nine,	nine,	nine,	True
f,	four,	four,	True
eig,	eight,	eight,	True
enig,	nine,	eight,	False
