Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
ene,	nine,	one,	False
wo,	two,	two,	True
iv,	four,	five,	False
one,	one,	one,	True
oue,	nine,	one,	False
hix,	six,	six,	True
zsix,	six,	zero,	False
twor,	two,	thre,	False
fiv,	five,	five,	True
si,	six,	seven,	False
r,	four,	six,	False
zfoue,	four,	four,	True
znin,	nine,	nine,	True
zfour,	four,	four,	True
sixig,	six,	six,	True
igh,	nine,	eight,	False
fivfixe,	five,	seven,	False
eig,	eight,	eight,	True
rot,	four,	zero,	False
nine,	nine,	nine,	True
two,	two,	thre,	False
five,	five,	five,	True
swe,	three,	two,	False
zfour,	four,	four,	True
sixs,	six,	six,	True
sex,	six,	seven,	False
fiv,	five,	five,	True
ni,	nine,	nine,	True
itwot,	two,	two,	True
fio,	five,	five,	True
one,	one,	one,	True
twrt,	two,	thre,	False
tiv,	five,	seven,	False
on,	one,	one,	True
five,	five,	five,	True
eroe,	zero,	zero,	True
oro,	four,	zero,	False
,	seven,	two,	False
ie,	nine,	eight,	False
te,	two,	thre,	False
fie,	five,	thre,	False
fou,	four,	four,	True
zn,	seven,	zero,	False
ig,	nine,	one,	False
nie,	nine,	nine,	True
,	one,	eight,	False
tre,	three,	thre,	False
twoe,	two,	two,	True
four,	four,	four,	True
tw,	two,	two,	True
sivtixnt,	six,	seven,	False
ou,	two,	one,	False
on,	one,	one,	True
ioe,	nine,	thre,	False
two,	two,	thre,	False
five,	five,	five,	True
eiv,	five,	eight,	False
ioe,	nine,	two,	False
five,	five,	five,	True
one,	one,	one,	True
ix,	six,	zero,	False
fiv,	five,	five,	True
ti,	Two,	six,	False
siven,	seven,	seven,	True
ne,	nine,	one,	False
eroe,	zero,	zero,	True
six,	six,	six,	True
two,	two,	two,	True
six,	six,	six,	True
ihe,	nine,	eight,	False
nine,	nine,	nine,	True
ero,	zero,	zero,	True
sixi,	six,	six,	True
hr,	four,	zero,	False
five,	five,	five,	True
nine,	nine,	nine,	True
ei,	Five,	four,	False
twoe,	two,	two,	True
five,	Five,	five,	False
fiveig,	five,	five,	True
eigt,	eight,	eight,	True
six,	six,	six,	True
exoe,	six,	two,	False
six,	six,	six,	True
five,	five,	five,	True
fiue,	five,	four,	False
sivig,	six,	seven,	False
five,	five,	five,	True
eih,	five,	eight,	False
er,	Four,	zero,	False
two,	two,	two,	True
fivnt,	five,	five,	True
ning,	nine,	nine,	True
eig,	eight,	eight,	True
sevsex,	seven,	seven,	True
t,	two,	two,	True
seve,	seven,	seven,	True
seixe,	six,	six,	True
seixf,	six,	six,	True
tw,	Two,	two,	False
tg,	two,	thre,	False
sixe,	six,	six,	True
tie,	two,	two,	True
sive,	Five,	seven,	False
twe,	two,	two,	True
fourt,	four,	four,	True
five,	five,	five,	True
sevne,	seven,	seven,	True
nine,	nine,	nine,	True
ne,	nine,	nine,	True
fivet,	five,	five,	True
frxo,	four,	zero,	False
evine,	nine,	nine,	True
sixe,	six,	six,	True
foe,	four,	four,	True
ere,	three,	zero,	False
fve,	five,	five,	True
sixe,	six,	six,	True
ne,	nine,	one,	False
tw,	two,	two,	True
thre,	three,	thre,	False
nine,	nine,	nine,	True
foure,	four,	four,	True
sixe,	six,	six,	True
fov,	four,	five,	False
sevene,	seven,	seven,	True
sivxe,	five,	six,	False
sevnene,	seven,	seven,	True
one,	one,	one,	True
furg,	four,	four,	True
te,	three,	thre,	False
thxe,	six,	thre,	False
twxe,	two,	two,	True
twe,	two,	two,	True
eigheig,	eight,	eight,	True
fiveig,	five,	five,	True
foure,	four,	four,	True
ne,	nine,	one,	False
te,	two,	thre,	False
fvg,	five,	eight,	False
foe,	four,	four,	True
vfovure,	five,	four,	False
eghe,	eight,	eight,	True
nine,	nine,	nine,	True
eig,	eight,	eight,	True
six,	six,	six,	True
tihreg,	three,	thre,	False
seixe,	six,	six,	True
five,	five,	five,	True
twe,	two,	two,	True
wihe,	nine,	two,	False
re,	three,	two,	False
sevene,	seven,	seven,	True
five,	five,	five,	True
eiven,	seven,	eight,	False
six,	six,	six,	True
sevene,	seven,	seven,	True
eiwe,	five,	eight,	False
tve,	five,	thre,	False
twxeig,	two,	two,	True
fof,	four,	five,	False
r,	four,	zero,	False
sne,	nine,	seven,	False
foe,	four,	four,	True
nine,	nine,	nine,	True
sixs,	six,	six,	True
w,	two,	two,	True
five,	five,	five,	True
oun,	one,	one,	True
,	seven,	zero,	False
hre,	three,	thre,	False
u,	four,	four,	True
eighe,	eight,	eight,	True
fove,	five,	five,	True
t,	two,	thre,	False
thre,	three,	thre,	False
five,	five,	five,	True
w,	two,	two,	True
eix,	six,	zero,	False
ne,	nine,	one,	False
enine,	nine,	nine,	True
foure,	four,	four,	True
five,	five,	five,	True
fiv,	five,	zero,	False
sixe,	six,	six,	True
eighe,	eight,	eight,	True
enf,	five,	thre,	False
seve,	seven,	seven,	True
sivev,	five,	seven,	False
one,	one,	one,	True
sixf,	six,	six,	True
fure,	four,	four,	True
foure,	four,	four,	True
to,	two,	two,	True
foure,	four,	four,	True
sixf,	six,	six,	True
,	two,	two,	True
fiv,	five,	five,	True
ie,	nine,	zero,	False
i,	one,	nine,	False
one,	one,	one,	True
foure,	four,	four,	True
five,	five,	five,	True
n,	nine,	one,	False
fsvne,	five,	seven,	False
eve,	five,	seven,	False
,	seven,	one,	False
sixe,	six,	six,	True
eig,	eight,	eight,	True
e,	three,	nine,	False
five,	five,	five,	True
thre,	three,	thre,	False
five,	five,	five,	True
,	seven,	zero,	False
fv,	five,	five,	True
ixe,	six,	eight,	False
r,	four,	zero,	False
twh,	two,	two,	True
fix,	six,	six,	True
thr,	three,	thre,	False
eige,	eight,	eight,	True
tw,	two,	two,	True
re,	three,	thre,	False
sif,	five,	six,	False
siv,	five,	six,	False
seve,	seven,	seven,	True
eight,	eight,	eight,	True
ef,	five,	one,	False
thr,	three,	thre,	False
sih,	six,	five,	False
e,	three,	zero,	False
sixe,	six,	six,	True
sixe,	six,	six,	True
sixe,	six,	six,	True
one,	one,	one,	True
,	seven,	zero,	False
to,	two,	two,	True
four,	four,	four,	True
re,	three,	zero,	False
nt,	nine,	one,	False
eighe,	eight,	eight,	True
fur,	four,	four,	True
fou,	four,	four,	True
er,	four,	zero,	False
hr,	four,	thre,	False
tw,	two,	two,	True
ehroe,	three,	zero,	False
sixeix,	six,	six,	True
eif,	five,	eight,	False
un,	one,	four,	False
eight,	eight,	eight,	True
ero,	zero,	zero,	True
five,	five,	five,	True
one,	one,	one,	True
eigh,	eight,	eight,	True
thr,	three,	thre,	False
the,	three,	thre,	False
two,	two,	two,	True
,	four,	zero,	False
hwh,	two,	eight,	False
seve,	seven,	seven,	True
eigh,	eight,	eight,	True
iv,	four,	five,	False
thre,	three,	thre,	False
i,	One,	nine,	False
eig,	eight,	eight,	True
tw,	two,	thre,	False
two,	two,	two,	True
eig,	eight,	eight,	True
rf,	four,	thre,	False
sevn,	seven,	seven,	True
twof,	two,	two,	True
eighte,	eight,	eight,	True
four,	four,	four,	True
fiv,	five,	five,	True
sio,	nine,	six,	False
on,	One,	one,	False
sighf,	five,	eight,	False
two,	two,	zero,	False
twof,	two,	two,	True
ne,	nine,	one,	False
tihre,	three,	thre,	False
sevene,	seven,	seven,	True
two,	two,	two,	True
seiv,	seven,	seven,	True
hre,	three,	thre,	False
five,	five,	five,	True
sivn,	seven,	seven,	True
five,	five,	five,	True
nine,	nine,	nine,	True
twf,	two,	thre,	False
figh,	five,	eight,	False
swoi,	two,	two,	True
fourt,	four,	four,	True
si,	six,	two,	False
sen,	seven,	seven,	True
six,	six,	six,	True
six,	six,	six,	True
fie,	five,	five,	True
nin,	nine,	nine,	True
two,	two,	two,	True
twof,	two,	two,	True
six,	six,	six,	True
two,	two,	two,	True
nint,	nine,	nine,	True
sivn,	seven,	seven,	True
twe,	two,	two,	True
to,	two,	zero,	False
sven,	seven,	seven,	True
nine,	nine,	nine,	True
eig,	eight,	thre,	False
fiouf,	five,	four,	False
four,	four,	four,	True
thre,	three,	thre,	False
tre,	three,	thre,	False
foe,	four,	five,	False
eighg,	eight,	eight,	True
for,	four,	four,	True
eighf,	eight,	eight,	True
sixt,	six,	six,	True
ie,	nine,	nine,	True
n,	nine,	one,	False
thret,	three,	thre,	False
on,	one,	one,	True
oe,	zero,	one,	False
sein,	nine,	seven,	False
er,	Three,	zero,	False
sevf,	seven,	seven,	True
five,	five,	five,	True
threg,	three,	thre,	False
six,	six,	six,	True
erof,	four,	zero,	False
fo,	four,	four,	True
e,	three,	four,	False
hre,	three,	thre,	False
twofig,	two,	two,	True
tixf,	six,	six,	True
fo,	four,	four,	True
fivet,	Five,	five,	False
nin,	nine,	nine,	True
,	nine,	one,	False
two,	two,	two,	True
ret,	three,	thre,	False
thet,	three,	thre,	False
nine,	nine,	nine,	True
foure,	four,	four,	True
nin,	nine,	nine,	True
svn,	seven,	seven,	True
one,	one,	one,	True
o,	Four,	four,	False
on,	one,	one,	True
fonf,	four,	one,	False
two,	two,	two,	True
two,	two,	two,	True
sevf,	seven,	seven,	True
ser,	three,	zero,	False
two,	two,	two,	True
fiv,	five,	five,	True
u,	four,	four,	True
sive,	five,	seven,	False
siv,	five,	five,	True
foe,	four,	one,	False
sixs,	six,	six,	True
eigth,	eight,	eight,	True
sir,	Three,	six,	False
two,	two,	two,	True
fourf,	four,	four,	True
sixf,	six,	six,	True
six,	six,	six,	True
tie,	three,	thre,	False
th,	three,	thre,	False
sixie,	six,	seven,	False
futig,	four,	four,	True
two,	two,	thre,	False
ine,	nine,	nine,	True
on,	one,	one,	True
on,	one,	nine,	False
thre,	three,	thre,	False
fo,	four,	five,	False
eightig,	eight,	eight,	True
fure,	four,	four,	True
nie,	nine,	nine,	True
nin,	nine,	nine,	True
tri,	three,	thre,	False
two,	two,	two,	True
o,	four,	one,	False
ent,	eight,	nine,	False
fo,	four,	seven,	False
sev,	seven,	seven,	True
twot,	two,	two,	True
thre,	three,	thre,	False
eghet,	eight,	eight,	True
two,	two,	two,	True
fio,	five,	four,	False
ero,	zero,	zero,	True
fivt,	five,	five,	True
ero,	zero,	zero,	True
five,	five,	five,	True
sixf,	six,	six,	True
g,	five,	eight,	False
n,	nine,	nine,	True
swo,	two,	six,	False
shre,	three,	thre,	False
fiv,	five,	five,	True
si,	Six,	six,	False
tw,	two,	two,	True
fivf,	five,	five,	True
two,	two,	two,	True
e,	three,	one,	False
sev,	seven,	seven,	True
tw,	two,	two,	True
six,	six,	six,	True
tr,	Three,	zero,	False
twot,	two,	two,	True
io,	nine,	thre,	False
seve,	seven,	seven,	True
thr,	three,	six,	False
o,	nine,	four,	False
six,	six,	six,	True
si,	six,	six,	True
fo,	four,	four,	True
two,	two,	two,	True
fe,	five,	four,	False
ert,	three,	zero,	False
tr,	three,	zero,	False
sivt,	five,	six,	False
six,	six,	six,	True
etr,	three,	zero,	False
fiv,	five,	five,	True
tre,	three,	thre,	False
six,	six,	six,	True
fiv,	five,	five,	True
fiv,	five,	five,	True
e,	three,	one,	False
fo,	four,	four,	True
v,	five,	seven,	False
eig,	eight,	thre,	False
,	eight,	one,	False
fo,	four,	four,	True
nin,	nine,	nine,	True
eighn,	eight,	eight,	True
sev,	seven,	seven,	True
o,	four,	four,	True
fi,	five,	five,	True
four,	four,	four,	True
,	seven,	nine,	False
fou,	four,	four,	True
two,	two,	two,	True
thr,	three,	thre,	False
fo,	four,	seven,	False
six,	six,	six,	True
zninet,	nine,	nine,	True
eig,	eight,	eight,	True
fivef,	five,	five,	True
six,	six,	two,	False
ig,	nine,	eight,	False
eight,	eight,	eight,	True
sv,	seven,	seven,	True
nin,	nine,	nine,	True
one,	one,	one,	True
on,	one,	one,	True
vt,	five,	five,	True
sev,	seven,	seven,	True
fiv,	five,	five,	True
ne,	nine,	nine,	True
two,	two,	two,	True
twref,	three,	thre,	False
fivet,	Five,	five,	False
e,	three,	one,	False
er,	four,	zero,	False
n,	nine,	nine,	True
thr,	three,	thre,	False
nine,	nine,	nine,	True
on,	one,	one,	True
two,	two,	two,	True
e,	three,	one,	False
ogh,	four,	eight,	False
tw,	two,	seven,	False
tix,	six,	six,	True
eigh,	eight,	eight,	True
onet,	one,	one,	True
i,	one,	five,	False
tih,	three,	thre,	False
fiv,	five,	five,	True
une,	one,	one,	True
two,	two,	two,	True
o,	four,	one,	False
four,	four,	four,	True
tox,	two,	seven,	False
egh,	eight,	eight,	True
eight,	eight,	eight,	True
e,	three,	one,	False
two,	two,	two,	True
six,	six,	seven,	False
tigih,	eight,	eight,	True
tein,	nine,	thre,	False
sevn,	seven,	seven,	True
ig,	five,	eight,	False
tig,	three,	nine,	False
five,	five,	five,	True
six,	six,	six,	True
two,	two,	two,	True
our,	four,	four,	True
fur,	four,	four,	True
tho,	two,	thre,	False
thre,	three,	thre,	False
eigh,	eight,	eight,	True
one,	one,	one,	True
n,	nine,	zero,	False
fiv,	five,	five,	True
nine,	nine,	nine,	True
tr,	three,	thre,	False
two,	two,	two,	True
trx,	six,	six,	True
ninet,	nine,	nine,	True
five,	five,	five,	True
thro,	three,	zero,	False
four,	four,	four,	True
nine,	nine,	nine,	True
ight,	eight,	eight,	True
two,	two,	two,	True
twev,	twelve,	seven,	False
twro,	two,	zero,	False
fo,	four,	four,	True
one,	one,	one,	True
foue,	four,	one,	False
six,	six,	six,	True
egh,	eight,	eight,	True
our,	four,	one,	False
five,	five,	five,	True
eighe,	eight,	eight,	True
nin,	nine,	nine,	True
thr,	three,	five,	False
two,	two,	two,	True
tot,	four,	two,	False
ro,	four,	zero,	False
hr,	four,	zero,	False
ght,	eight,	eight,	True
ot,	eight,	one,	False
sixri,	six,	seven,	False
five,	five,	five,	True
nin,	nine,	nine,	True
onet,	one,	one,	True
five,	five,	five,	True
eig,	eight,	eight,	True
er,	three,	thre,	False
sihx,	six,	six,	True
ninet,	nine,	nine,	True
eigh,	eight,	eight,	True
nin,	nine,	nine,	True
sevevn,	seven,	seven,	True
six,	six,	six,	True
our,	four,	four,	True
nine,	nine,	nine,	True
sev,	seven,	seven,	True
th,	two,	thre,	False
nint,	nine,	nine,	True
fivet,	five,	five,	True
siven,	seven,	seven,	True
seivt,	seven,	seven,	True
five,	five,	five,	True
thr,	three,	thre,	False
eur,	four,	zero,	False
two,	two,	two,	True
five,	five,	five,	True
ninet,	nine,	nine,	True
oure,	four,	one,	False
ro,	four,	zero,	False
six,	six,	six,	True
eigh,	eight,	eight,	True
egh,	eight,	eight,	True
thre,	three,	thre,	False
seve,	seven,	seven,	True
on,	one,	one,	True
fiv,	five,	five,	True
nig,	nine,	nine,	True
e,	three,	seven,	False
sern,	three,	seven,	False
tr,	three,	zero,	False
five,	five,	five,	True
eigh,	eight,	eight,	True
sixt,	six,	six,	True
sevn,	seven,	seven,	True
er,	three,	zero,	False
fiv,	five,	five,	True
thre,	three,	thre,	False
nin,	nine,	nine,	True
,	five,	one,	False
thret,	three,	thre,	False
nin,	nine,	nine,	True
hr,	four,	zero,	False
seven,	seven,	seven,	True
six,	six,	six,	True
nin,	nine,	nine,	True
tix,	six,	six,	True
two,	two,	two,	True
eigh,	eight,	eight,	True
u,	four,	four,	True
figth,	eight,	eight,	True
the,	two,	thre,	False
re,	three,	zero,	False
six,	six,	six,	True
eigh,	eight,	eight,	True
nin,	nine,	nine,	True
er,	four,	zero,	False
on,	one,	one,	True
fo,	four,	four,	True
sev,	seven,	seven,	True
nin,	nine,	nine,	True
er,	three,	zero,	False
fiv,	five,	five,	True
nine,	nine,	nine,	True
sixen,	six,	seven,	False
four,	four,	four,	True
thtwg,	two,	thre,	False
fon,	one,	nine,	False
eighn,	eight,	eight,	True
o,	four,	zero,	False
nin,	nine,	nine,	True
ig,	eight,	eight,	True
four,	four,	four,	True
four,	four,	four,	True
igh,	five,	eight,	False
t,	two,	seven,	False
t,	two,	four,	False
ivr,	five,	seven,	False
four,	four,	four,	True
seven,	seven,	seven,	True
on,	one,	one,	True
ight,	eight,	eight,	True
two,	two,	two,	True
one,	one,	one,	True
two,	two,	thre,	False
t,	Two,	six,	False
eigh,	eight,	eight,	True
sev,	seven,	seven,	True
i,	nine,	eight,	False
o,	zero,	one,	False
nin,	nine,	nine,	True
i,	one,	six,	False
twhre,	three,	thre,	False
wo,	two,	two,	True
e,	three,	seven,	False
fi,	five,	four,	False
twofiv,	five,	two,	False
fo,	four,	four,	True
fiv,	five,	five,	True
fo,	four,	four,	True
sev,	seven,	seven,	True
thr,	three,	thre,	False
for,	four,	four,	True
igh,	nine,	eight,	False
sixr,	six,	thre,	False
sixrx,	six,	six,	True
nin,	nine,	nine,	True
nine,	nine,	nine,	True
sev,	seven,	seven,	True
o,	four,	one,	False
sir,	three,	thre,	False
se,	three,	seven,	False
tor,	four,	thre,	False
one,	one,	one,	True
ih,	nine,	eight,	False
five,	five,	five,	True
fo,	four,	four,	True
fourt,	four,	four,	True
eighg,	eight,	eight,	True
ero,	zero,	zero,	True
so,	six,	thre,	False
sivevn,	seven,	seven,	True
ero,	zero,	zero,	True
one,	one,	one,	True
eit,	eight,	eight,	True
sev,	seven,	seven,	True
i,	Nine,	eight,	False
sixf,	six,	six,	True
tign,	nine,	eight,	False
fo,	four,	four,	True
sevt,	seven,	seven,	True
one,	one,	one,	True
foure,	four,	four,	True
nin,	nine,	nine,	True
fou,	four,	four,	True
thre,	three,	thre,	False
hr,	four,	thre,	False
tiof,	four,	seven,	False
siv,	Five,	five,	False
eir,	three,	zero,	False
wot,	two,	two,	True
fivf,	five,	five,	True
ninein,	nine,	nine,	True
fiv,	five,	four,	False
sivt,	five,	seven,	False
fof,	four,	four,	True
five,	five,	five,	True
eiof,	five,	eight,	False
nine,	nine,	nine,	True
nint,	nine,	nine,	True
ninet,	nine,	nine,	True
tix,	six,	six,	True
five,	five,	five,	True
one,	one,	one,	True
six,	six,	six,	True
five,	five,	five,	True
on,	one,	one,	True
sivn,	seven,	seven,	True
eigh,	eight,	eight,	True
eigh,	eight,	eight,	True
five,	five,	five,	True
seveini,	seven,	seven,	True
eoe,	two,	zero,	False
two,	two,	zero,	False
foue,	four,	four,	True
fivhreig,	five,	thre,	False
n,	nine,	one,	False
eigt,	eight,	eight,	True
six,	six,	seven,	False
five,	five,	five,	True
er,	four,	zero,	False
fof,	four,	four,	True
nine,	nine,	nine,	True
tonre,	three,	thre,	False
twof,	two,	two,	True
two,	two,	two,	True
five,	five,	five,	True
foure,	four,	four,	True
sixf,	six,	six,	True
five,	five,	five,	True
five,	five,	five,	True
sixtig,	six,	six,	True
teh,	two,	thre,	False
tret,	three,	thre,	False
e,	three,	one,	False
fonf,	four,	one,	False
ne,	nine,	nine,	True
igote,	nine,	eight,	False
eigh,	eight,	eight,	True
fiv,	five,	five,	True
foueighn,	four,	eight,	False
sixe,	six,	six,	True
tef,	three,	thre,	False
fone,	one,	one,	True
twof,	two,	two,	True
ien,	nine,	eight,	False
fouf,	four,	four,	True
eige,	eight,	eight,	True
ninf,	nine,	nine,	True
fve,	five,	five,	True
fur,	four,	four,	True
ein,	one,	four,	False
woe,	two,	two,	True
sevf,	seven,	seven,	True
eige,	eight,	eight,	True
n,	nine,	one,	False
sixs,	six,	six,	True
nf,	nine,	nine,	True
oig,	three,	zero,	False
ftwo,	two,	four,	False
thre,	three,	thre,	False
oe,	one,	one,	True
te,	three,	thre,	False
nivn,	nine,	one,	False
si,	six,	thre,	False
ioe,	nine,	zero,	False
tiof,	five,	two,	False
eivf,	five,	five,	True
ninet,	nine,	nine,	True
thre,	three,	thre,	False
t,	two,	thre,	False
hre,	three,	thre,	False
sevin,	seven,	seven,	True
feve,	five,	seven,	False
trhre,	three,	thre,	False
ftwoe,	two,	two,	True
sixe,	six,	six,	True
four,	four,	four,	True
sivse,	five,	seven,	False
seve,	seven,	seven,	True
two,	two,	two,	True
eighe,	eight,	eight,	True
eighit,	eight,	eight,	True
ninef,	nine,	nine,	True
oue,	nine,	one,	False
nieoe,	nine,	zero,	False
twoe,	two,	two,	True
fie,	five,	five,	True
eige,	eight,	eight,	True
five,	five,	five,	True
eo,	zero,	zero,	True
the,	three,	thre,	False
sixoe,	six,	six,	True
fo,	four,	four,	True
five,	five,	five,	True
eigf,	eight,	eight,	True
wo,	two,	four,	False
t,	two,	four,	False
feoe,	five,	zero,	False
to,	two,	thre,	False
ninf,	nine,	nine,	True
er,	three,	zero,	False
sfexf,	six,	seven,	False
ive,	five,	five,	True
feon,	five,	zero,	False
fone,	one,	one,	True
sixf,	six,	six,	True
nine,	nine,	nine,	True
te,	three,	eight,	False
toeig,	two,	thre,	False
fonein,	nine,	one,	False
twoe,	two,	two,	True
e,	three,	eight,	False
sixn,	six,	six,	True
tive,	Five,	thre,	False
eo,	zero,	zero,	True
on,	one,	one,	True
wont,	one,	one,	True
eighe,	eight,	eight,	True
sixe,	six,	six,	True
fon,	one,	one,	True
tioe,	three,	thre,	False
svesixe,	six,	seven,	False
et,	eight,	zero,	False
one,	one,	one,	True
ne,	nine,	nine,	True
fe,	five,	four,	False
foe,	four,	four,	True
erxe,	three,	zero,	False
eighne,	eight,	eight,	True
ninein,	nine,	nine,	True
tion,	two,	six,	False
five,	five,	five,	True
oe,	one,	two,	False
nine,	nine,	nine,	True
ne,	nine,	nine,	True
e,	three,	zero,	False
sevene,	seven,	seven,	True
we,	three,	eight,	False
five,	five,	five,	True
ein,	one,	six,	False
tehre,	three,	thre,	False
swoe,	two,	six,	False
eighe,	eight,	eight,	True
sevene,	seven,	seven,	True
seivne,	seven,	seven,	True
foure,	four,	four,	True
one,	one,	one,	True
five,	five,	five,	True
einine,	nine,	nine,	True
twoe,	two,	two,	True
two,	two,	two,	True
twoe,	two,	two,	True
eight,	eight,	eight,	True
sixe,	six,	six,	True
fo,	four,	four,	True
nve,	five,	four,	False
teie,	three,	six,	False
iwe,	five,	thre,	False
sevene,	seven,	seven,	True
eighe,	eight,	eight,	True
fig,	five,	six,	False
te,	two,	thre,	False
nwne,	nine,	seven,	False
ine,	nine,	nine,	True
sixe,	six,	six,	True
twixe,	two,	six,	False
foe,	four,	four,	True
threig,	three,	thre,	False
thre,	three,	thre,	False
ewn,	one,	one,	True
the,	three,	thre,	False
he,	Three,	one,	False
sevne,	seven,	seven,	True
sevni,	seven,	seven,	True
ini,	nine,	nine,	True
nine,	nine,	nine,	True
two,	two,	two,	True
eighe,	eight,	eight,	True
the,	three,	thre,	False
nine,	nine,	nine,	True
nine,	nine,	nine,	True
fre,	three,	four,	False
eighe,	eight,	eight,	True
siroe,	zero,	zero,	True
two,	two,	two,	True
sixe,	six,	six,	True
sixe,	six,	zero,	False
fie,	five,	five,	True
nie,	nine,	nine,	True
fie,	five,	five,	True
sixie,	six,	thre,	False
sixe,	six,	six,	True
eighe,	eight,	eight,	True
twh,	two,	thre,	False
igt,	eight,	eight,	True
ehre,	three,	zero,	False
seveixe,	seven,	seven,	True
thre,	three,	thre,	False
oe,	one,	one,	True
sevne,	seven,	seven,	True
