Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
eieo,	zero,	zero,	True
tw,	two,	two,	True
siv,	five,	seven,	False
fo,	four,	four,	True
eige,	eight,	eight,	True
eigh,	eight,	eight,	True
zero,	zero,	zero,	True
four,	four,	four,	True
thre,	three,	thre,	False
o,	four,	zero,	False
two,	two,	two,	True
threg,	three,	thre,	False
zero,	zero,	zero,	True
eight,	eight,	eight,	True
threo,	three,	thre,	False
sixo,	six,	zero,	False
to,	two,	two,	True
nie,	nine,	nine,	True
ethono,	three,	eight,	False
foure,	four,	four,	True
vt,	five,	two,	False
,	three,	nine,	False
four,	four,	four,	True
sixf,	Six,	six,	False
fouro,	four,	four,	True
tw,	two,	two,	True
eigh,	eight,	eight,	True
fo,	four,	four,	True
threo,	three,	thre,	False
eight,	eight,	eight,	True
six,	six,	six,	True
foure,	four,	four,	True
four,	four,	four,	True
feour,	four,	four,	True
foin,	nine,	four,	False
oue,	one,	four,	False
six,	six,	zero,	False
foe,	four,	four,	True
five,	five,	five,	True
sthroe,	three,	zero,	False
fone,	one,	seven,	False
f,	four,	four,	True
eighe,	eight,	eight,	True
sixf,	six,	six,	True
eight,	eight,	eight,	True
fue,	five,	four,	False
five,	five,	five,	True
thi,	three,	thre,	False
teiw,	two,	thre,	False
foure,	four,	four,	True
ig,	eight,	nine,	False
six,	six,	six,	True
nine,	nine,	one,	False
two,	two,	seven,	False
in,	one,	one,	True
fur,	four,	four,	True
five,	five,	five,	True
sire,	five,	six,	False
five,	five,	five,	True
sixf,	six,	six,	True
nin,	nine,	nine,	True
one,	one,	one,	True
thre,	three,	thre,	False
furnin,	four,	four,	True
seven,	seven,	seven,	True
seightex,	eight,	six,	False
nine,	nine,	nine,	True
six,	six,	six,	True
nine,	nine,	nine,	True
fo,	four,	four,	True
fve,	five,	seven,	False
sevein,	seven,	seven,	True
fo,	four,	four,	True
thre,	three,	thre,	False
foure,	four,	four,	True
nin,	nine,	nine,	True
six,	six,	six,	True
nin,	nine,	nine,	True
tw,	two,	two,	True
sio,	three,	thre,	False
thr,	three,	thre,	False
six,	six,	six,	True
sivin,	seven,	seven,	True
t,	two,	thre,	False
,	seven,	seven,	True
five,	five,	five,	True
sro,	three,	zero,	False
sixsix,	six,	six,	True
si,	six,	eight,	False
sevog,	seven,	seven,	True
six,	six,	six,	True
foure,	four,	four,	True
fiven,	five,	five,	True
two,	two,	two,	True
nin,	nine,	nine,	True
siv,	Five,	seven,	False
oe,	one,	one,	True
ioine,	nine,	one,	False
eighf,	eight,	eight,	True
tg,	two,	thre,	False
si,	six,	six,	True
foit,	four,	five,	False
sr,	three,	zero,	False
sevn,	seven,	seven,	True
on,	one,	one,	True
nino,	nine,	nine,	True
four,	four,	four,	True
t,	two,	two,	True
tr,	three,	zero,	False
on,	one,	one,	True
fo,	four,	five,	False
sixfix,	six,	six,	True
onin,	nine,	one,	False
two,	two,	two,	True
five,	five,	five,	True
on,	one,	one,	True
six,	six,	six,	True
tw,	two,	two,	True
eigh,	eight,	eight,	True
nin,	nine,	nine,	True
six,	six,	six,	True
troe,	three,	two,	False
fou,	four,	four,	True
ighf,	five,	eight,	False
tr,	three,	thre,	False
tw,	two,	two,	True
eig,	eight,	eight,	True
eig,	eight,	eight,	True
fun,	three,	four,	False
nineg,	nine,	nine,	True
eight,	eight,	eight,	True
zer,	zero,	zero,	True
th,	Two,	eight,	False
two,	two,	two,	True
six,	six,	six,	True
eig,	eight,	eight,	True
on,	one,	one,	True
our,	four,	four,	True
six,	six,	six,	True
r,	four,	zero,	False
four,	four,	four,	True
fo,	four,	four,	True
on,	one,	nine,	False
twoin,	two,	two,	True
fone,	nine,	one,	False
tohre,	three,	thre,	False
n,	nine,	seven,	False
nin,	nine,	nine,	True
on,	one,	one,	True
six,	six,	six,	True
ighg,	eight,	eight,	True
ir,	three,	eight,	False
tr,	three,	thre,	False
twxe,	two,	two,	True
two,	two,	two,	True
rnin,	nine,	thre,	False
r,	four,	zero,	False
thre,	three,	thre,	False
sevn,	seven,	seven,	True
nin,	nine,	nine,	True
zerx,	zero,	zero,	True
zer,	zero,	zero,	True
sevn,	seven,	seven,	True
ning,	nine,	nine,	True
tix,	six,	thre,	False
sixs,	six,	six,	True
,	nine,	zero,	False
thre,	three,	thre,	False
ig,	nine,	eight,	False
sev,	seven,	seven,	True
ngh,	nine,	eight,	False
on,	one,	one,	True
thr,	three,	thre,	False
four,	four,	four,	True
sevru,	seven,	seven,	True
tg,	two,	eight,	False
oun,	One,	one,	False
nin,	nine,	nine,	True
thre,	three,	thre,	False
fore,	four,	four,	True
oneni,	one,	one,	True
eig,	eight,	eight,	True
four,	four,	four,	True
sev,	seven,	seven,	True
twx,	two,	two,	True
x,	six,	six,	True
igh,	nine,	eight,	False
five,	five,	five,	True
in,	five,	nine,	False
o,	four,	zero,	False
nin,	nine,	nine,	True
onr,	one,	one,	True
fo,	four,	four,	True
six,	six,	six,	True
eigh,	eight,	eight,	True
two,	two,	two,	True
four,	four,	seven,	False
five,	five,	five,	True
eigh,	eight,	eight,	True
six,	six,	six,	True
fur,	four,	four,	True
nin,	nine,	nine,	True
two,	two,	two,	True
nin,	nine,	nine,	True
twx,	two,	two,	True
n,	nine,	nine,	True
eigh,	eight,	eight,	True
zir,	zero,	zero,	True
zero,	zero,	zero,	True
,	three,	zero,	False
sie,	six,	thre,	False
eigh,	eight,	eight,	True
tige,	nine,	seven,	False
ro,	two,	zero,	False
two,	two,	two,	True
eigh,	eight,	eight,	True
twoe,	two,	two,	True
foure,	four,	four,	True
o,	zero,	one,	False
sev,	seven,	six,	False
one,	one,	one,	True
eigh,	eight,	eight,	True
six,	six,	six,	True
svn,	seven,	seven,	True
five,	five,	five,	True
sev,	seven,	seven,	True
t,	two,	two,	True
twe,	two,	two,	True
eg,	two,	eight,	False
zro,	zero,	zero,	True
onur,	one,	one,	True
sire,	five,	six,	False
hre,	three,	thre,	False
hre,	three,	thre,	False
zero,	zero,	zero,	True
sev,	seven,	seven,	True
th,	two,	thre,	False
zeroe,	zero,	zero,	True
seve,	seven,	seven,	True
sxe,	six,	six,	True
thre,	three,	thre,	False
our,	four,	four,	True
eiht,	eight,	eight,	True
zer,	zero,	zero,	True
zro,	zero,	zero,	True
e,	five,	eight,	False
seve,	seven,	seven,	True
zern,	Three,	zero,	False
seixs,	six,	six,	True
fouro,	four,	four,	True
nin,	nine,	nine,	True
zix,	six,	six,	True
sixe,	six,	six,	True
fiv,	five,	five,	True
nin,	nine,	nine,	True
n,	nine,	nine,	True
two,	two,	two,	True
twre,	two,	thre,	False
one,	one,	one,	True
eigh,	eight,	eight,	True
n,	nine,	seven,	False
zere,	zero,	zero,	True
fog,	four,	four,	True
nr,	nine,	zero,	False
fiv,	five,	five,	True
sixe,	six,	six,	True
e,	three,	eight,	False
,	seven,	one,	False
zsixe,	six,	six,	True
nine,	nine,	nine,	True
zerg,	zero,	zero,	True
nine,	nine,	nine,	True
fourin,	four,	four,	True
fne,	nine,	five,	False
on,	one,	five,	False
foure,	four,	four,	True
four,	four,	four,	True
wnine,	nine,	nine,	True
five,	five,	five,	True
nine,	nine,	nine,	True
neoig,	nine,	nine,	True
zero,	zero,	zero,	True
five,	five,	five,	True
ne,	nine,	seven,	False
five,	five,	five,	True
nine,	nine,	nine,	True
fure,	four,	four,	True
feve,	five,	seven,	False
r,	four,	seven,	False
sixe,	six,	six,	True
wo,	two,	two,	True
sive,	five,	seven,	False
one,	one,	one,	True
five,	five,	five,	True
sixe,	six,	six,	True
foure,	four,	four,	True
to,	two,	zero,	False
six,	six,	six,	True
zroe,	zero,	zero,	True
ewe,	two,	eight,	False
one,	one,	one,	True
ne,	nine,	one,	False
two,	two,	two,	True
foure,	four,	four,	True
oe,	one,	one,	True
sevne,	seven,	seven,	True
nine,	nine,	nine,	True
zerxe,	zero,	zero,	True
ne,	nine,	nine,	True
sevne,	seven,	seven,	True
tw,	two,	two,	True
feve,	five,	seven,	False
hirnin,	nine,	thre,	False
i,	nine,	seven,	False
fiv,	five,	five,	True
si,	six,	six,	True
zer,	zero,	zero,	True
sire,	five,	six,	False
igte,	eight,	eight,	True
sie,	six,	seven,	False
for,	four,	four,	True
foure,	four,	four,	True
ghe,	three,	eight,	False
zer,	zero,	zero,	True
twoe,	two,	two,	True
onr,	one,	one,	True
sevne,	seven,	seven,	True
twg,	two,	eight,	False
we,	two,	thre,	False
foure,	four,	four,	True
zer,	zero,	zero,	True
sivn,	seven,	seven,	True
e,	three,	thre,	False
eighe,	eight,	eight,	True
sixe,	six,	six,	True
sev,	seven,	seven,	True
ineie,	nine,	seven,	False
nine,	nine,	nine,	True
twoe,	two,	two,	True
e,	three,	one,	False
twni,	two,	two,	True
oe,	one,	one,	True
eig,	eight,	eight,	True
four,	four,	four,	True
nine,	nine,	nine,	True
o,	zero,	eight,	False
fone,	one,	five,	False
twre,	three,	thre,	False
foi,	four,	four,	True
six,	six,	six,	True
eghin,	nine,	eight,	False
sevn,	Seven,	seven,	False
foure,	four,	four,	True
fiv,	five,	five,	True
seve,	seven,	seven,	True
nine,	nine,	nine,	True
one,	one,	one,	True
sev,	seven,	seven,	True
fo,	four,	four,	True
seve,	seven,	seven,	True
six,	six,	six,	True
ne,	nine,	one,	False
sixn,	six,	six,	True
eig,	eight,	eight,	True
sev,	seven,	seven,	True
tioi,	two,	thre,	False
ure,	four,	four,	True
tre,	three,	thre,	False
i,	nine,	nine,	True
,	two,	four,	False
nine,	nine,	nine,	True
foure,	four,	four,	True
one,	one,	one,	True
thre,	three,	thre,	False
sixe,	six,	six,	True
znin,	nine,	nine,	True
rg,	three,	four,	False
thre,	three,	thre,	False
thre,	three,	thre,	False
on,	one,	one,	True
ie,	nine,	six,	False
sie,	six,	seven,	False
toe,	two,	four,	False
eigh,	eight,	eight,	True
sevoe,	seven,	seven,	True
oe,	zero,	one,	False
foe,	four,	four,	True
nine,	nine,	nine,	True
re,	three,	thre,	False
one,	one,	one,	True
wo,	two,	two,	True
twre,	two,	thre,	False
sive,	five,	six,	False
five,	Five,	five,	False
,	two,	six,	False
,	eight,	thre,	False
,	four,	five,	False
zeroe,	zero,	zero,	True
four,	four,	four,	True
nini,	nine,	nine,	True
sixe,	six,	six,	True
sivene,	seven,	seven,	True
eigh,	eight,	eight,	True
twoe,	two,	two,	True
sevt,	seven,	seven,	True
foure,	four,	four,	True
fure,	four,	four,	True
,	seven,	thre,	False
two,	two,	two,	True
eigte,	eight,	eight,	True
foure,	four,	four,	True
eiw,	five,	two,	False
thre,	three,	thre,	False
e,	three,	five,	False
zeroni,	zero,	zero,	True
ste,	five,	two,	False
z,	two,	zero,	False
two,	two,	two,	True
e,	three,	eight,	False
zo,	two,	one,	False
eige,	eight,	eight,	True
five,	five,	five,	True
oin,	nine,	zero,	False
sixe,	six,	six,	True
foure,	four,	four,	True
foure,	four,	four,	True
five,	five,	five,	True
ine,	nine,	nine,	True
zehr,	three,	zero,	False
ne,	nine,	one,	False
five,	five,	five,	True
toe,	two,	zero,	False
sixe,	six,	six,	True
siveine,	nine,	seven,	False
sie,	six,	six,	True
four,	four,	four,	True
ni,	nine,	one,	False
iohrete,	three,	thre,	False
sixe,	Six,	six,	False
four,	four,	four,	True
fore,	four,	four,	True
ieig,	nine,	eight,	False
zere,	zero,	zero,	True
one,	one,	one,	True
the,	three,	thre,	False
zire,	three,	zero,	False
one,	one,	one,	True
te,	three,	thre,	False
foe,	four,	four,	True
five,	five,	five,	True
foure,	Four,	four,	False
two,	two,	two,	True
tohre,	three,	thre,	False
twoe,	two,	two,	True
foe,	four,	four,	True
foe,	four,	four,	True
te,	three,	thre,	False
si,	six,	two,	False
fourg,	four,	four,	True
twoi,	two,	two,	True
two,	two,	two,	True
sixe,	six,	six,	True
six,	six,	six,	True
twe,	two,	thre,	False
sixe,	six,	six,	True
foe,	four,	four,	True
foe,	four,	four,	True
twoe,	two,	two,	True
fev,	five,	seven,	False
twoe,	two,	two,	True
twoe,	two,	two,	True
ne,	nine,	nine,	True
sivie,	five,	seven,	False
tve,	five,	thre,	False
sevene,	seven,	seven,	True
sivne,	five,	seven,	False
sive,	five,	seven,	False
sixne,	six,	seven,	False
sevni,	seven,	seven,	True
eie,	nine,	eight,	False
eight,	eight,	eight,	True
e,	three,	one,	False
swoz,	two,	six,	False
tihe,	five,	thre,	False
e,	three,	six,	False
twoe,	two,	two,	True
ie,	three,	eight,	False
one,	one,	one,	True
one,	one,	one,	True
two,	two,	two,	True
etwoe,	two,	zero,	False
nine,	nine,	nine,	True
twxe,	two,	six,	False
e,	three,	four,	False
ihte,	eight,	eight,	True
ne,	nine,	nine,	True
five,	five,	five,	True
in,	five,	nine,	False
five,	five,	five,	True
zeroe,	zero,	zero,	True
five,	five,	five,	True
twoe,	two,	two,	True
sixe,	six,	six,	True
nine,	nine,	nine,	True
zere,	zero,	zero,	True
oe,	two,	one,	False
fove,	five,	five,	True
hre,	three,	thre,	False
one,	one,	one,	True
fuone,	one,	four,	False
tw,	Two,	two,	False
efie,	five,	five,	True
tihig,	three,	eight,	False
tvhre,	three,	thre,	False
five,	five,	five,	True
eie,	nine,	zero,	False
eighe,	eight,	eight,	True
sev,	seven,	seven,	True
nine,	nine,	nine,	True
wo,	two,	two,	True
si,	six,	six,	True
sevene,	seven,	seven,	True
one,	one,	one,	True
nive,	five,	five,	True
si,	six,	six,	True
five,	five,	five,	True
tiv,	five,	thre,	False
threig,	three,	thre,	False
the,	two,	thre,	False
one,	one,	one,	True
sivne,	five,	seven,	False
sevxe,	seven,	six,	False
six,	six,	six,	True
one,	one,	one,	True
two,	two,	two,	True
twoe,	two,	two,	True
tw,	two,	two,	True
thre,	three,	thre,	False
sixe,	Six,	six,	False
nin,	nine,	nine,	True
ze,	three,	zero,	False
two,	two,	two,	True
hre,	three,	eight,	False
five,	five,	five,	True
eigh,	eight,	eight,	True
fone,	four,	one,	False
five,	five,	five,	True
e,	three,	zero,	False
ne,	nine,	one,	False
ihr,	three,	thre,	False
nine,	nine,	nine,	True
thoe,	two,	thre,	False
foure,	four,	four,	True
six,	six,	six,	True
nin,	nine,	nine,	True
five,	five,	five,	True
twe,	two,	six,	False
six,	six,	six,	True
twre,	two,	zero,	False
twoe,	two,	zero,	False
s,	five,	six,	False
oe,	two,	one,	False
tw,	two,	two,	True
oe,	zero,	four,	False
five,	five,	five,	True
on,	one,	one,	True
ni,	nine,	nine,	True
ig,	eight,	eight,	True
five,	five,	five,	True
sixe,	six,	six,	True
six,	six,	six,	True
n,	nine,	nine,	True
he,	three,	thre,	False
eigho,	eight,	eight,	True
ve,	five,	five,	True
thre,	three,	thre,	False
nine,	nine,	nine,	True
foure,	four,	four,	True
sixeig,	six,	six,	True
o,	zero,	one,	False
ine,	nine,	one,	False
eighe,	eight,	eight,	True
threni,	three,	thre,	False
five,	five,	five,	True
eihe,	nine,	eight,	False
eghe,	eight,	eight,	True
e,	three,	zero,	False
iwo,	two,	thre,	False
ninf,	nine,	nine,	True
sixe,	six,	six,	True
forin,	Four,	four,	False
foe,	four,	four,	True
twoe,	two,	two,	True
egt,	eight,	eight,	True
te,	three,	two,	False
six,	six,	six,	True
thre,	three,	thre,	False
fivine,	five,	seven,	False
thre,	three,	thre,	False
seve,	seven,	seven,	True
sixe,	six,	six,	True
foue,	four,	four,	True
foure,	four,	four,	True
thr,	three,	thre,	False
sevene,	seven,	seven,	True
foe,	four,	four,	True
,	seven,	six,	False
twoe,	two,	two,	True
on,	one,	one,	True
feve,	five,	seven,	False
five,	five,	five,	True
ning,	nine,	nine,	True
two,	two,	two,	True
five,	five,	five,	True
five,	five,	five,	True
thre,	three,	thre,	False
e,	three,	nine,	False
sive,	five,	seven,	False
sev,	seven,	seven,	True
thre,	three,	thre,	False
sevene,	seven,	seven,	True
nin,	nine,	nine,	True
six,	six,	six,	True
twoe,	two,	two,	True
sive,	five,	seven,	False
oe,	zero,	one,	False
eigt,	eight,	eight,	True
fevit,	five,	seven,	False
the,	three,	thre,	False
foe,	four,	four,	True
n,	nine,	nine,	True
,	five,	five,	True
nine,	nine,	nine,	True
fine,	nine,	nine,	True
fove,	five,	four,	False
five,	five,	five,	True
zeroe,	zero,	zero,	True
nine,	nine,	nine,	True
,	nine,	five,	False
ew,	two,	zero,	False
twr,	two,	zero,	False
tin,	ten,	nine,	False
nin,	nine,	nine,	True
thr,	three,	thre,	False
thre,	three,	thre,	False
tw,	two,	two,	True
foe,	four,	four,	True
one,	one,	one,	True
feve,	five,	seven,	False
twoe,	two,	two,	True
foure,	four,	four,	True
ne,	nine,	one,	False
seve,	seven,	seven,	True
fiv,	five,	four,	False
five,	five,	five,	True
fo,	four,	two,	False
five,	five,	five,	True
sixf,	six,	six,	True
fonf,	four,	one,	False
t,	two,	thre,	False
ni,	nine,	nine,	True
in,	five,	nine,	False
twoe,	two,	two,	True
e,	three,	four,	False
oe,	zero,	one,	False
seveve,	seven,	seven,	True
fo,	four,	four,	True
five,	five,	five,	True
tihe,	five,	thre,	False
foeig,	five,	four,	False
tw,	two,	two,	True
e,	three,	four,	False
iveig,	five,	five,	True
tr,	three,	thre,	False
fivf,	five,	five,	True
eigt,	eight,	eight,	True
five,	five,	five,	True
sixe,	six,	six,	True
sive,	five,	seven,	False
fur,	four,	four,	True
sixf,	six,	six,	True
sixe,	Six,	six,	False
fure,	four,	four,	True
fivef,	five,	one,	False
nine,	nine,	nine,	True
nin,	nine,	nine,	True
fvue,	five,	four,	False
nr,	four,	nine,	False
ro,	zero,	thre,	False
rsiei,	three,	seven,	False
nine,	nine,	nine,	True
one,	one,	one,	True
eige,	eight,	eight,	True
,	nine,	zero,	False
toni,	two,	two,	True
nine,	nine,	nine,	True
nin,	nine,	nine,	True
tivge,	five,	seven,	False
ng,	seven,	seven,	True
fiv,	five,	five,	True
tie,	three,	thre,	False
ve,	five,	seven,	False
fone,	one,	one,	True
seve,	seven,	seven,	True
oe,	one,	four,	False
woe,	two,	two,	True
ere,	three,	zero,	False
ere,	three,	zero,	False
twof,	two,	two,	True
nin,	nine,	nine,	True
eroe,	zero,	zero,	True
fo,	four,	four,	True
fure,	four,	four,	True
egh,	eight,	eight,	True
tre,	three,	thre,	False
threig,	three,	thre,	False
tixf,	six,	six,	True
sive,	Five,	six,	False
eve,	five,	seven,	False
fore,	four,	four,	True
,	five,	nine,	False
twoe,	two,	two,	True
five,	five,	seven,	False
threig,	three,	thre,	False
five,	five,	five,	True
tre,	three,	thre,	False
sex,	six,	seven,	False
nineg,	nine,	nine,	True
itoef,	five,	one,	False
sixe,	six,	six,	True
zeir,	zero,	zero,	True
thre,	three,	thre,	False
f,	four,	one,	False
f,	five,	four,	False
tw,	two,	two,	True
fine,	nine,	five,	False
sigf,	five,	eight,	False
on,	one,	one,	True
twf,	two,	zero,	False
sixf,	six,	seven,	False
sixe,	six,	six,	True
niroe,	nine,	six,	False
fivf,	five,	five,	True
fof,	four,	four,	True
twof,	two,	two,	True
sixf,	six,	six,	True
eige,	eight,	eight,	True
twre,	two,	thre,	False
sis,	six,	six,	True
twf,	two,	two,	True
nie,	nine,	nine,	True
five,	five,	five,	True
ninef,	nine,	nine,	True
oe,	one,	one,	True
four,	four,	four,	True
tre,	three,	zero,	False
fue,	four,	four,	True
ig,	nine,	two,	False
thref,	three,	thre,	False
sixfig,	six,	six,	True
sixf,	six,	six,	True
fure,	four,	four,	True
ive,	five,	seven,	False
sixf,	six,	six,	True
tix,	six,	two,	False
sixf,	Six,	six,	False
eighe,	eight,	eight,	True
sevwni,	seven,	seven,	True
five,	five,	five,	True
wf,	five,	six,	False
eighf,	eight,	eight,	True
te,	three,	thre,	False
tig,	three,	eight,	False
fsive,	five,	six,	False
ef,	five,	thre,	False
eivf,	five,	seven,	False
eig,	eight,	one,	False
sixf,	six,	six,	True
sixf,	six,	six,	True
eig,	eight,	eight,	True
foe,	four,	four,	True
sixf,	six,	six,	True
eigix,	eight,	eight,	True
sine,	nine,	seven,	False
tref,	three,	thre,	False
zrg,	three,	zero,	False
one,	one,	one,	True
furfig,	four,	four,	True
siv,	Five,	seven,	False
ege,	nine,	eight,	False
sivf,	five,	seven,	False
tixe,	six,	thre,	False
fivef,	five,	five,	True
wof,	two,	one,	False
nif,	five,	zero,	False
nin,	nine,	nine,	True
eighe,	eight,	eight,	True
five,	five,	five,	True
seve,	seven,	seven,	True
foueig,	four,	four,	True
sixf,	six,	six,	True
sivf,	five,	seven,	False
thref,	three,	thre,	False
eie,	three,	eight,	False
f,	five,	one,	False
eie,	nine,	eight,	False
e,	three,	zero,	False
tonig,	two,	thre,	False
treig,	three,	thre,	False
sixe,	six,	six,	True
ivn,	seven,	nine,	False
sievni,	seven,	seven,	True
twohre,	three,	thre,	False
foe,	four,	four,	True
f,	four,	thre,	False
eigwfin,	eight,	eight,	True
n,	nine,	zero,	False
ero,	zero,	zero,	True
sev,	seven,	seven,	True
sevenig,	seven,	seven,	True
inei,	nine,	nine,	True
er,	four,	zero,	False
e,	Three,	one,	False
trig,	three,	thre,	False
sixf,	six,	six,	True
fiveig,	five,	five,	True
fivef,	five,	five,	True
twoe,	two,	two,	True
twi,	two,	two,	True
twxn,	two,	thre,	False
sixf,	six,	six,	True
if,	five,	six,	False
sev,	seven,	seven,	True
ef,	five,	zero,	False
sevf,	seven,	seven,	True
fivivni,	five,	seven,	False
tihref,	three,	thre,	False
ero,	zero,	zero,	True
foure,	four,	four,	True
onef,	one,	one,	True
five,	five,	five,	True
ifi,	five,	seven,	False
oe,	zero,	one,	False
twe,	two,	two,	True
eighf,	eight,	eight,	True
threi,	three,	thre,	False
fon,	one,	four,	False
seven,	seven,	seven,	True
eighn,	eight,	eight,	True
sivf,	five,	seven,	False
twhref,	three,	thre,	False
fourf,	four,	four,	True
fo,	four,	four,	True
inig,	nine,	nine,	True
foe,	four,	four,	True
fivf,	five,	five,	True
tih,	two,	two,	True
sivsve,	five,	seven,	False
five,	five,	five,	True
e,	three,	one,	False
nine,	nine,	nine,	True
n,	nine,	six,	False
eighe,	eight,	eight,	True
tire,	four,	thre,	False
ihen,	nine,	thre,	False
n,	nine,	eight,	False
sixf,	six,	six,	True
oinef,	nine,	one,	False
fone,	one,	one,	True
fivn,	five,	eight,	False
onen,	one,	one,	True
tof,	four,	seven,	False
fure,	four,	four,	True
twon,	two,	thre,	False
sixe,	six,	six,	True
zherf,	three,	zero,	False
five,	five,	five,	True
fion,	five,	four,	False
sexne,	six,	seven,	False
sevenxe,	seven,	seven,	True
sxf,	six,	six,	True
twon,	two,	two,	True
sivif,	five,	seven,	False
five,	five,	five,	True
fivf,	five,	five,	True
onen,	one,	one,	True
sfivf,	five,	seven,	False
on,	one,	one,	True
ninei,	nine,	nine,	True
nin,	nine,	nine,	True
zerof,	zero,	zero,	True
zerog,	zero,	zero,	True
foure,	four,	four,	True
five,	five,	five,	True
on,	one,	one,	True
ne,	nine,	nine,	True
ef,	five,	zero,	False
,	four,	one,	False
nine,	nine,	nine,	True
feig,	five,	eight,	False
fivef,	five,	five,	True
,	nine,	five,	False
ign,	nine,	eight,	False
zwhni,	nine,	thre,	False
zern,	three,	zero,	False
sixoe,	six,	zero,	False
